	0
K09194	yellow
K27103	yellow
K07851	yellow
K08149	yellow
K15172	yellow
C01613	yellow
K08156	blue
K08508	yellow
K08389	yellow
K06016	blue
K26291	yellow
K04147	yellow
K05084	yellow
C11508	yellow
K09834	yellow
K14354	yellow
K14345	yellow
K18577	yellow
K21111	yellow
K06915	blue
K25863	yellow
K24423	yellow
K02209	yellow
K13947	yellow
K07088	blue
C20701	yellow
K22817	yellow
K03626	yellow
K02948	green
K14570	yellow
C16470	blue
K17705	yellow
K20495	yellow
C20373	green
K00177	blue
K17269	yellow
G13073	yellow
C06178	yellow
K08385	yellow
K19875	yellow
K16602	yellow
K06822	yellow
K02919	green
K17432	yellow
K09824	blue
C05763	green
K02536	blue
K15050	yellow
K08782	yellow
K08461	yellow
K03936	yellow
K03296	blue
C04281	green
K11222	yellow
K00005	blue
K01590	green
K22001	yellow
K17579	yellow
K13594	yellow
K24099	yellow
C16618	green
K12391	yellow
K11273	yellow
K13986	yellow
K11445	yellow
K01137	yellow
K19879	yellow
K05823	blue
C00097	green
K25291	yellow
K01255	green
K23208	yellow
K15144	yellow
K04734	yellow
K22543	yellow
G00165	yellow
K07863	yellow
K07197	yellow
K03938	yellow
K16729	yellow
K03245	yellow
K09233	yellow
K20629	yellow
K13106	yellow
K09672	yellow
K10467	yellow
K05366	blue
K15112	yellow
K11150	yellow
K23334	yellow
K17097	yellow
K19044	yellow
K20797	yellow
K23935	yellow
K01607	blue
K09063	yellow
K12374	yellow
G00249	yellow
K08579	yellow
K19685	yellow
K15535	yellow
C01530	yellow
K16775	yellow
K06103	yellow
K03389	blue
K05041	yellow
K01758	yellow
K01227	green
K01663	yellow
K00733	yellow
K08725	yellow
K19655	yellow
K25423	yellow
K07885	yellow
K15698	yellow
C22121	yellow
K08364	blue
K21132	blue
K15041	yellow
C04582	green
K11878	yellow
K10478	yellow
C01259	yellow
K09295	yellow
K22256	yellow
K03842	yellow
K02045	blue
K23328	yellow
K22561	yellow
C20345	blue
K10185	yellow
K19747	yellow
K09538	yellow
K08024	yellow
C05300	yellow
K23615	yellow
K01346	yellow
K04163	yellow
K14440	yellow
K04560	yellow
K26067	yellow
K03877	yellow
K24939	yellow
K00161	yellow
K05143	yellow
K05175	yellow
C11875	yellow
K16923	blue
K10567	yellow
K19519	yellow
K22038	yellow
K25193	yellow
K12140	blue
K07914	yellow
K02706	yellow
K21108	yellow
K18265	yellow
K12232	yellow
K27354	yellow
C00018	green
K25771	yellow
K21881	yellow
C19764	yellow
K22985	yellow
K23289	yellow
K04429	yellow
K20771	yellow
K27173	yellow
K16764	yellow
K14442	yellow
K25743	yellow
C01368	blue
K19989	yellow
K02194	blue
K09876	yellow
K08490	yellow
K23555	yellow
K04313	yellow
K01239	blue
K05310	yellow
K21635	yellow
K08551	yellow
K15289	yellow
K23355	yellow
C20239	green
K09946	blue
C05421	yellow
C20825	yellow
K20163	yellow
C05855	yellow
K17234	blue
C09666	yellow
K00213	yellow
G00046	yellow
K03708	blue
K14920	yellow
K24436	yellow
K01832	yellow
K20717	yellow
K10608	yellow
K10440	blue
K06198	blue
K24473	yellow
K27813	yellow
K01148	yellow
K21804	yellow
K15015	yellow
K20710	yellow
K00019	yellow
K14588	blue
K11135	yellow
K01892	green
K16971	yellow
K10899	yellow
K22825	yellow
K17576	yellow
K19607	yellow
K25209	yellow
K04860	yellow
K10781	yellow
K20731	yellow
C14768	yellow
K13705	yellow
K02637	yellow
K13997	yellow
K16757	yellow
K25428	yellow
K11367	yellow
C00683	green
K03216	green
C00696	yellow
K02899	green
K18436	yellow
K12179	yellow
K02587	blue
C16577	yellow
K23205	yellow
K08050	yellow
K07277	green
K25826	yellow
K12848	yellow
K01465	green
K21552	yellow
K04805	yellow
K06727	yellow
K21797	yellow
K05514	yellow
K18634	yellow
K16464	yellow
K14752	yellow
K01245	yellow
K20636	yellow
K24191	yellow
C01131	blue
K19948	yellow
C18217	yellow
K11143	yellow
C05631	yellow
K25366	yellow
K09284	yellow
K04144	yellow
K15986	blue
C00189	green
K00145	green
G00063	yellow
K17306	yellow
K27341	yellow
K14613	yellow
K13099	yellow
K08109	yellow
C01953	yellow
K15588	yellow
K04953	yellow
K04762	blue
K18045	yellow
K15121	yellow
K18671	yellow
K19529	yellow
K01764	yellow
K16881	blue
K10325	yellow
K15288	yellow
K24541	yellow
K03415	blue
K19023	yellow
K02517	blue
K06101	yellow
K16220	yellow
C04824	blue
K06270	yellow
K04977	yellow
K12739	yellow
K03110	green
K02897	green
K15086	yellow
K14898	yellow
K20283	yellow
G00003	yellow
K18681	yellow
C01623	yellow
K21877	yellow
K18477	yellow
C19490	yellow
K16927	blue
K13859	yellow
K14948	yellow
C02352	green
K25421	yellow
K19039	yellow
K04721	yellow
K03284	blue
K14842	yellow
K03855	blue
K13750	yellow
C05796	green
K02795	blue
K15501	yellow
K18624	yellow
K07586	blue
K16070	yellow
K03553	green
K10645	yellow
K14224	yellow
K17781	yellow
K06997	green
K06603	blue
K04286	yellow
K23112	yellow
K09080	yellow
K26542	yellow
K00209	blue
K04302	yellow
K09602	yellow
K14686	yellow
K09174	yellow
K11301	yellow
K17347	yellow
K12881	yellow
K08955	yellow
K04445	yellow
K17541	yellow
K17902	yellow
K09516	green
C00360	yellow
K07879	yellow
K25782	yellow
K16603	yellow
K00956	blue
K02882	yellow
K08886	yellow
K12573	blue
K05753	yellow
K13780	yellow
K04449	yellow
K27001	yellow
K01527	yellow
K10752	yellow
C20446	blue
K06777	yellow
K20011	yellow
K27496	yellow
G00155	yellow
K24189	yellow
G00050	yellow
K01704	green
K00554	blue
K12852	yellow
K25786	yellow
K02268	yellow
K01044	yellow
C01246	yellow
K06747	yellow
K10078	yellow
C00294	green
K12167	yellow
K17128	yellow
K15919	yellow
K25368	yellow
K07002	blue
K12298	yellow
K14936	yellow
K15553	blue
K02939	green
K01711	green
K10214	yellow
K01281	blue
K24347	yellow
K18677	yellow
K12587	yellow
K02389	blue
K08054	yellow
K16868	blue
K09444	yellow
K07831	yellow
K20627	blue
K03542	yellow
K16068	yellow
K06188	blue
K09550	yellow
C00362	yellow
K06119	yellow
K00798	green
K03005	yellow
K05089	yellow
C03785	green
K12757	yellow
C06196	yellow
K24237	yellow
C02967	green
K15203	yellow
K08483	blue
K06559	yellow
K18066	yellow
K01201	green
K20359	yellow
K14684	yellow
K25731	yellow
K12178	yellow
K03061	yellow
K17025	yellow
K07739	yellow
K22565	yellow
K04878	yellow
K27140	yellow
K16487	yellow
K04461	yellow
K03875	yellow
K23978	yellow
C02515	yellow
K08286	yellow
K17268	yellow
C06416	blue
K04639	yellow
K02817	blue
K01050	yellow
K24651	yellow
K24833	yellow
K01578	yellow
K20281	yellow
K00926	blue
C15500	yellow
K17759	green
K00048	blue
K20685	yellow
K15190	yellow
K13376	yellow
K00855	yellow
K11838	yellow
K00744	yellow
K24205	yellow
K10864	yellow
K05095	yellow
K09494	yellow
C16323	yellow
K25207	yellow
K08802	yellow
K06838	yellow
K11752	green
K14311	yellow
K07595	yellow
K27167	yellow
K24945	yellow
K12230	yellow
K16731	yellow
K21473	blue
K06063	yellow
K11800	yellow
C02325	yellow
K25318	yellow
K08732	yellow
K00323	yellow
C00637	yellow
K10614	yellow
K09911	blue
K00528	blue
K00053	green
K24633	yellow
K00014	blue
K10129	yellow
K17047	yellow
K22372	yellow
K16676	yellow
K27081	yellow
K23693	yellow
K16538	yellow
K10464	yellow
K19895	yellow
K24498	yellow
K02042	blue
K09208	yellow
C12835	yellow
C06188	blue
K00641	blue
K02470	green
K12158	yellow
K02338	blue
K23765	yellow
K16867	yellow
K18660	yellow
K16745	yellow
K25710	yellow
K08370	yellow
K24609	yellow
K10862	yellow
K20409	yellow
K07034	blue
K03310	blue
K17276	yellow
K20307	yellow
C00508	blue
K05624	yellow
K23438	yellow
K07300	yellow
K09496	yellow
K10505	yellow
K09768	blue
K02295	yellow
K18891	blue
K04606	yellow
K14849	yellow
K05097	yellow
K01853	yellow
K14709	yellow
K04440	yellow
K04579	yellow
K00507	yellow
K11461	yellow
K18849	yellow
K24242	yellow
K23280	yellow
K09093	yellow
K17127	yellow
K14862	yellow
C00399	green
K26330	yellow
C04425	green
K14736	yellow
K21993	blue
K04712	yellow
K20397	yellow
C00658	yellow
K03137	yellow
C00047	green
K11271	yellow
K13511	yellow
K21052	yellow
K06504	yellow
K18484	yellow
K11138	yellow
K03255	yellow
C15857	yellow
K03519	blue
K19784	yellow
K27491	yellow
K02895	green
K16668	yellow
K05069	yellow
K24684	yellow
K11339	yellow
K06774	yellow
K14780	yellow
K23868	yellow
K08997	yellow
K13022	yellow
C16487	yellow
K01291	yellow
K09441	yellow
K01697	green
G00100	yellow
K11486	yellow
K13158	yellow
K24383	yellow
K04168	yellow
C15978	green
K00273	yellow
K19939	yellow
K06538	yellow
K25624	yellow
K04635	yellow
K17593	yellow
K02041	blue
K24456	yellow
K04208	yellow
K15893	yellow
K13236	yellow
K08404	yellow
K15255	yellow
C01604	yellow
K12832	yellow
K02176	yellow
K13708	yellow
K15166	yellow
K22593	yellow
G00428	yellow
C01165	green
K16356	yellow
K12750	yellow
K09052	yellow
C20251	blue
C05770	yellow
C05336	green
K01378	yellow
K24015	yellow
K11151	yellow
C21924	yellow
K12613	yellow
K02881	green
K08766	yellow
K16994	yellow
K18764	yellow
K06478	yellow
K06962	green
K00735	yellow
K04243	yellow
K06084	yellow
K10257	yellow
K01678	blue
K17921	yellow
K15902	yellow
K16675	yellow
K04602	yellow
K16493	yellow
K07278	blue
K13221	yellow
K16972	yellow
K19369	yellow
K03257	yellow
K10279	yellow
C01641	green
K10290	yellow
K11205	yellow
K03790	blue
C01096	blue
K08416	yellow
C22831	yellow
C06093	yellow
G00024	yellow
K03402	blue
C07838	blue
K20160	yellow
K04622	yellow
K14376	yellow
K12126	yellow
K14426	yellow
K03655	green
K24370	yellow
C21334	green
K25433	yellow
K20464	yellow
K25714	yellow
K24480	yellow
K13961	yellow
G00019	yellow
K13618	yellow
K01633	green
K10426	yellow
K08826	yellow
K04294	yellow
K04392	yellow
K00149	yellow
K09429	yellow
C14099	green
K24214	yellow
C21106	yellow
K17498	yellow
K12375	yellow
K11826	yellow
K23702	yellow
K25092	yellow
K09640	yellow
K18493	yellow
K18182	yellow
K00463	yellow
K06854	yellow
K02058	blue
K14207	yellow
K08491	yellow
K13421	yellow
K10529	yellow
K19347	yellow
K08816	yellow
K10903	yellow
K05154	yellow
K12076	yellow
C03012	yellow
K26499	yellow
K06620	yellow
K10154	yellow
C06123	yellow
K17975	yellow
K10866	yellow
C15518	yellow
C21937	yellow
K01775	blue
K05428	yellow
K25093	yellow
K02777	blue
K03628	blue
C00499	yellow
K01706	blue
K13606	yellow
K14887	yellow
K18619	yellow
K03503	blue
K06117	blue
K02745	blue
C21767	blue
K25357	yellow
K04899	yellow
K04242	yellow
K26213	yellow
K02729	yellow
K16822	yellow
K17199	yellow
K00753	yellow
C02921	yellow
K05572	yellow
K24166	yellow
C00003	green
K19500	yellow
K01007	blue
K08875	yellow
K14290	yellow
K03281	green
K19530	yellow
K24940	yellow
C07335	blue
K03942	yellow
K10845	yellow
K08011	yellow
K05542	yellow
K09259	yellow
K01928	blue
K00869	green
C05366	yellow
K18494	yellow
K03177	green
K25400	yellow
K19025	yellow
K15296	yellow
C00446	green
K09658	yellow
C01380	yellow
K03641	blue
K19533	yellow
K07553	yellow
C02191	yellow
K05627	yellow
K05466	yellow
K12461	yellow
K20474	yellow
K01839	blue
K23436	yellow
K02731	yellow
K21269	yellow
K15585	blue
K03549	green
K24742	yellow
K27628	yellow
K02976	yellow
C05583	yellow
K00726	yellow
K03239	yellow
K25363	yellow
K24356	yellow
K17126	yellow
K04542	yellow
K25168	yellow
C05539	blue
K19306	yellow
C15926	yellow
C18910	blue
K22076	yellow
K02608	yellow
K25739	yellow
K24687	yellow
K20315	yellow
K05995	green
K07560	green
K09440	yellow
K03324	blue
K12024	yellow
K15437	yellow
C00575	yellow
K02008	blue
K14607	yellow
C00323	yellow
K02891	yellow
K13459	yellow
K22698	yellow
C01780	yellow
C16405	yellow
C00671	green
K25789	yellow
K20885	blue
K00277	yellow
K12623	yellow
K23951	yellow
K18806	yellow
K17896	yellow
K11539	yellow
K18707	blue
K04096	blue
K10376	yellow
K21449	blue
K10888	yellow
K09345	yellow
K02761	blue
K18461	yellow
K03277	blue
K22753	yellow
K12308	blue
K06476	yellow
K01599	green
K25861	yellow
K05119	yellow
K26442	yellow
K20783	yellow
K14726	yellow
K18743	yellow
K04673	yellow
K01918	green
K22865	yellow
K04962	yellow
K18406	yellow
K08544	yellow
K17508	yellow
K24816	yellow
K05634	yellow
K10541	blue
K13458	yellow
K13139	yellow
K08150	yellow
K00601	yellow
K09759	blue
C06481	green
K22293	blue
K12581	yellow
K02034	blue
K14298	yellow
C16632	yellow
K04947	yellow
K00702	blue
K14717	yellow
K08376	yellow
C09265	yellow
K02367	yellow
K13915	yellow
K01958	green
K23841	yellow
C11174	yellow
K01415	yellow
K11108	yellow
C00936	yellow
K06255	yellow
K05465	yellow
K15128	yellow
K08524	yellow
K14156	yellow
K08008	yellow
K08978	blue
C00310	green
K17613	yellow
G00009	yellow
K04855	yellow
C06427	green
K26096	yellow
K10881	yellow
K08865	yellow
C03242	yellow
K10892	yellow
C06054	green
K10652	yellow
K02001	blue
K13887	yellow
C11583	yellow
K15527	blue
K10847	yellow
K09064	yellow
K06165	blue
K23335	yellow
K07890	yellow
K14993	yellow
K08561	yellow
K03900	yellow
C03917	yellow
K03834	yellow
C00109	green
K17766	yellow
K04861	yellow
C22499	yellow
K19944	yellow
K19867	yellow
K16750	yellow
K22048	yellow
K04390	yellow
C21935	yellow
K17409	yellow
K24876	yellow
K19949	yellow
K19466	yellow
C08579	yellow
K08323	blue
C22502	green
G10770	yellow
K10402	yellow
K24080	yellow
K06396	blue
K15611	yellow
K01099	yellow
C05695	green
K05452	yellow
K16223	yellow
C02477	yellow
K08503	yellow
K03561	blue
K00802	yellow
K01294	yellow
G13043	yellow
K02365	yellow
C16711	yellow
K03956	yellow
K08679	green
K08127	yellow
K14902	yellow
C19489	yellow
K24773	yellow
C00145	green
K05412	yellow
K10782	yellow
K05664	yellow
K27803	yellow
K12362	yellow
C05422	yellow
K03799	blue
K23354	yellow
K26562	yellow
K00265	blue
K04879	yellow
K21737	yellow
K17916	yellow
K15078	yellow
K08378	yellow
K19828	yellow
K10105	yellow
C15514	yellow
K14291	yellow
C13051	yellow
K05398	yellow
C15925	yellow
C00877	green
K20131	yellow
K08120	yellow
K15703	yellow
K18450	yellow
C21456	yellow
C17017	blue
K13167	yellow
K20058	yellow
K00627	yellow
K00453	yellow
K05184	yellow
K20462	yellow
K10477	yellow
K16863	yellow
K09026	yellow
K05656	yellow
K12369	blue
K02934	yellow
K12948	yellow
C16620	yellow
K07622	yellow
C04805	yellow
K13038	blue
K15324	yellow
K07027	blue
C00249	green
K12351	yellow
K06893	blue
K26336	yellow
K01166	yellow
K15617	yellow
K22901	blue
K21100	yellow
K09407	yellow
K15710	yellow
K06619	yellow
K10891	yellow
K05004	yellow
K11668	yellow
K09572	yellow
K00475	yellow
K14742	blue
K27151	yellow
G13092	yellow
K02328	yellow
C20374	green
C20562	blue
K25750	yellow
K05546	yellow
C20395	blue
K09067	yellow
K25095	yellow
K09577	yellow
K02868	yellow
K15211	yellow
K11299	yellow
C05825	blue
K09474	blue
K10896	yellow
K25612	yellow
K09493	yellow
K24345	yellow
K08290	yellow
K21888	yellow
K24039	yellow
K24898	yellow
K05651	yellow
K26269	yellow
K03084	yellow
K01218	blue
K16089	blue
K19035	yellow
K20371	yellow
K18435	yellow
K05856	yellow
K11586	yellow
K09514	yellow
K04956	yellow
K23955	yellow
K16995	yellow
K22649	yellow
K06669	yellow
K17556	yellow
K01513	yellow
K10898	yellow
K01084	yellow
K23838	yellow
K09543	yellow
C04748	yellow
K24850	yellow
K10429	yellow
K06168	blue
K10085	yellow
K11350	yellow
K20004	yellow
K14427	yellow
K14486	yellow
K00065	blue
K25696	yellow
K16583	yellow
C06398	blue
K02728	yellow
K13809	yellow
K13990	green
K02710	yellow
K18190	yellow
K24621	yellow
K21853	yellow
K02222	yellow
K15299	yellow
C06329	yellow
K05080	yellow
K16847	yellow
K02412	blue
K09880	yellow
K02125	yellow
K07078	blue
K12637	yellow
K11969	yellow
C04037	yellow
K25689	yellow
C03892	green
K14169	yellow
K11085	blue
K21882	yellow
K19020	yellow
K21891	yellow
K05604	yellow
K00095	yellow
K06967	blue
K00456	yellow
K07271	blue
K14323	yellow
K19402	yellow
K23559	yellow
K20667	yellow
K14798	yellow
K25949	yellow
K06616	yellow
K26672	yellow
C20958	blue
K06797	yellow
K24877	yellow
K14825	yellow
K06001	green
C00077	green
C03906	yellow
C02612	blue
K17355	yellow
K10411	yellow
K01301	yellow
K10305	yellow
K02746	blue
K08307	blue
K12339	blue
K01804	blue
C05905	yellow
K12397	yellow
K27104	yellow
K21806	yellow
K10494	yellow
K04583	yellow
K10655	yellow
K00477	yellow
K26091	yellow
K26307	yellow
K05606	green
K11644	yellow
K15791	yellow
K11795	yellow
K00552	yellow
K27697	yellow
K07009	blue
K09610	yellow
K16674	yellow
C05653	yellow
C15811	green
K22685	yellow
K15196	yellow
K15295	yellow
K20191	yellow
K07464	blue
K06393	blue
K03678	yellow
K21813	yellow
K07402	blue
K24520	yellow
K20854	yellow
K14944	yellow
C00266	green
K13249	yellow
K08568	yellow
K05954	yellow
K02088	yellow
K03704	blue
C11854	yellow
K11529	green
K09061	yellow
K06821	yellow
K06464	yellow
K00973	blue
K27702	yellow
K03359	yellow
K24732	yellow
K02784	blue
K23456	yellow
K10858	yellow
K24660	yellow
K14648	yellow
K24022	yellow
K05104	yellow
K07335	blue
K03171	yellow
K14722	yellow
C15809	blue
K13749	yellow
K17495	yellow
K06789	yellow
K24947	yellow
K14625	yellow
K14725	yellow
K06114	yellow
C04352	green
C14777	yellow
C11863	yellow
K18175	yellow
K23543	yellow
K23958	yellow
K24143	yellow
K05058	yellow
K12365	yellow
K25968	yellow
K19614	yellow
K05157	yellow
K08575	yellow
K10593	yellow
K10031	yellow
K25395	yellow
K26141	yellow
K14555	yellow
C00643	yellow
C13309	yellow
K09930	blue
K19605	yellow
K04207	yellow
K19527	yellow
K09765	blue
K00476	yellow
K05247	yellow
K10423	yellow
K23845	yellow
K00543	yellow
K18019	yellow
K05275	yellow
K17074	blue
K06156	blue
K15380	yellow
C03461	yellow
K01397	yellow
C20969	green
K08223	blue
K13135	yellow
C00519	green
K09075	yellow
K17800	yellow
K13680	yellow
K08191	blue
K25895	yellow
K10008	blue
K06572	yellow
K17257	yellow
K25389	yellow
K04027	blue
K04763	blue
K18061	yellow
C02266	yellow
K14922	yellow
K10446	yellow
K09215	yellow
K15185	yellow
K03785	blue
K19538	yellow
K10254	blue
K26237	yellow
K02975	yellow
K23707	yellow
K06218	blue
K09095	yellow
K02837	blue
K09539	yellow
K04733	yellow
K02303	yellow
K13762	yellow
K02962	yellow
C12134	yellow
K05575	yellow
G13087	yellow
K14360	yellow
K23218	yellow
K25081	yellow
K06788	yellow
K09865	yellow
K08220	yellow
K07930	yellow
K08632	yellow
K10736	yellow
K21248	yellow
K06105	yellow
K03232	yellow
K14723	yellow
K25376	yellow
K14963	yellow
K01153	blue
K04201	yellow
K04234	yellow
K19926	yellow
K11248	yellow
K07883	yellow
K17591	yellow
K19092	blue
K03083	yellow
K23279	yellow
C16448	yellow
K12010	yellow
K04683	yellow
K02419	blue
K12670	yellow
C00978	yellow
K24536	yellow
K12353	yellow
K19986	yellow
K23880	yellow
K23099	yellow
K12399	yellow
K06470	yellow
K05707	yellow
K24574	yellow
K26333	yellow
K14720	yellow
K02970	green
K15687	yellow
K17519	yellow
K13424	yellow
K21071	blue
K01332	yellow
K04567	green
C05848	green
K09905	yellow
K24037	yellow
K07240	blue
K20557	yellow
K08212	yellow
K07897	yellow
C16362	yellow
K05406	yellow
K23267	yellow
C00252	blue
K03740	blue
K09032	yellow
C21754	yellow
K08823	yellow
K08750	yellow
K20496	yellow
K14516	yellow
K14411	yellow
K20655	yellow
K15365	yellow
K25437	yellow
K19662	yellow
K23821	yellow
C02588	yellow
K04897	yellow
K17922	yellow
K00087	blue
K27808	yellow
C00162	green
K19119	blue
K21469	blue
K05396	yellow
K10174	yellow
C00475	green
K25442	yellow
K23009	yellow
K07043	blue
K15102	yellow
C01031	yellow
K15260	yellow
K13506	yellow
K25801	yellow
K04456	yellow
K20168	yellow
K07198	yellow
K17504	yellow
K03168	blue
C05775	blue
K15008	yellow
K26112	yellow
K12450	yellow
C00364	green
G00092	green
K00650	yellow
K16938	yellow
K15117	yellow
K03548	blue
K14484	yellow
K27744	yellow
K15029	yellow
K26329	yellow
K05055	yellow
K14713	yellow
K21436	yellow
C02047	green
K10430	yellow
K12835	yellow
K11064	yellow
K21456	yellow
K06794	yellow
K24792	yellow
K05813	blue
K09611	yellow
C20758	blue
K00184	blue
K08101	yellow
K21064	blue
G00001	yellow
K19947	yellow
K03954	yellow
C05489	yellow
K11324	yellow
K12597	yellow
K03506	yellow
K20241	yellow
K10760	yellow
K02231	blue
C15503	yellow
K21556	blue
C00344	green
K09360	yellow
K20194	yellow
C00352	green
K22139	yellow
K27590	yellow
C01272	yellow
K08115	yellow
K15014	yellow
C16521	yellow
C00885	green
K04589	yellow
K24414	yellow
K24038	yellow
K02214	yellow
K22608	yellow
C06562	yellow
C06024	green
K10534	yellow
K03241	yellow
K14312	yellow
K12606	yellow
K14556	yellow
K14575	yellow
K00750	yellow
C01219	blue
K16197	yellow
K19508	blue
K15401	yellow
K16295	yellow
K01935	blue
K15599	blue
K16744	yellow
K05612	yellow
K23544	yellow
K11437	yellow
K12116	yellow
K12314	yellow
K11418	yellow
K10632	yellow
K14702	yellow
K10261	yellow
K16642	yellow
C06509	blue
K11849	yellow
K21410	yellow
C15610	yellow
K18328	yellow
C06082	yellow
K02084	yellow
K00772	yellow
K19197	yellow
K13155	yellow
K11791	yellow
K02057	blue
K11648	yellow
K16861	yellow
K25448	yellow
K16145	yellow
C00785	green
K05628	yellow
K13375	yellow
K10365	yellow
K11883	yellow
K01190	green
K24203	yellow
C02964	blue
C00387	green
K04393	yellow
K23226	yellow
K03092	blue
K01193	green
K26598	yellow
K22943	yellow
K00714	yellow
K14173	yellow
K03762	blue
K10801	yellow
K26582	yellow
K11974	yellow
K11927	blue
K06505	yellow
K25453	yellow
K21432	yellow
K05192	yellow
K06382	blue
K13136	yellow
K01482	yellow
C02232	green
K08809	yellow
C05639	yellow
K04436	yellow
K03632	blue
K22195	yellow
K03256	yellow
K07562	yellow
K14641	yellow
K19405	blue
K05988	blue
K10398	yellow
K08582	yellow
K24733	yellow
K17887	yellow
K11504	yellow
G00006	yellow
K14076	yellow
K09573	yellow
K09342	yellow
K26998	yellow
K16848	yellow
K23698	yellow
C00105	green
K04671	yellow
C05634	yellow
K00661	blue
G13034	yellow
K01990	blue
K24770	yellow
K25918	yellow
K09158	blue
K04527	yellow
K24510	yellow
K07003	blue
K22029	yellow
K05507	yellow
C16365	yellow
K10336	yellow
K19868	yellow
K02737	yellow
K03340	blue
K13484	yellow
K14819	yellow
K07286	blue
K16290	yellow
K09864	yellow
K27134	yellow
K11494	yellow
K15225	yellow
K14458	yellow
K07609	yellow
K03017	yellow
K06819	yellow
K19619	yellow
K21485	yellow
K13354	yellow
K03221	blue
K06729	yellow
K05801	blue
K26600	yellow
G11121	green
K19055	blue
K03466	blue
K17331	blue
K11843	yellow
K03645	blue
K15031	yellow
K12319	yellow
C00178	green
K04572	yellow
C00455	green
K01624	blue
K25894	yellow
K10087	yellow
K12144	blue
K00419	yellow
K17816	yellow
K14908	yellow
C05949	yellow
K02880	yellow
K20369	yellow
K23154	yellow
K08493	yellow
K10510	yellow
K00180	blue
K20353	yellow
K16470	yellow
K12121	yellow
C03998	yellow
K04652	blue
K09382	yellow
K10710	blue
K27541	yellow
K08617	yellow
K26681	yellow
K03551	blue
K27258	yellow
K12486	yellow
K17405	yellow
K08901	yellow
C05335	green
K04570	yellow
K26340	yellow
K06468	yellow
K06514	yellow
K22519	yellow
C12203	yellow
K15505	yellow
K19990	yellow
K23004	blue
C05694	yellow
K09779	blue
K03090	blue
K17681	yellow
K27161	yellow
K03352	yellow
K13953	blue
K04498	yellow
K20187	yellow
K02713	yellow
K01847	green
K09835	yellow
K17179	yellow
K05508	yellow
C05127	yellow
K15441	yellow
K20640	yellow
K04255	yellow
K24509	yellow
K05105	yellow
K03545	green
K00803	yellow
K27320	yellow
K09383	yellow
K05745	yellow
C16565	green
K05135	yellow
K23810	yellow
K17410	yellow
C05340	yellow
C02737	green
K07020	yellow
K09045	yellow
K00695	yellow
K16575	yellow
K03873	yellow
K00615	green
K13177	yellow
K17116	yellow
K06456	yellow
G02977	yellow
K19872	yellow
K00683	yellow
K17387	yellow
K00549	green
K17622	yellow
K20354	yellow
K15980	yellow
K01593	yellow
K19328	yellow
K09842	yellow
K16189	yellow
K13356	yellow
K20875	yellow
K09066	yellow
K11488	yellow
K04247	yellow
K01064	yellow
K01899	yellow
K02081	blue
K19411	blue
C04409	yellow
K09279	yellow
K07570	blue
C15800	yellow
K02928	yellow
K16743	yellow
K04043	green
G01391	green
K00654	yellow
K11976	yellow
K14492	yellow
K00969	blue
K17492	yellow
K26405	yellow
K09773	blue
K18205	blue
K19492	yellow
K01830	yellow
K26419	yellow
K00102	yellow
K16153	blue
K07079	blue
K21863	yellow
K19028	yellow
K12898	yellow
K05766	yellow
K15432	yellow
K13225	yellow
K10824	blue
K00164	green
K13954	blue
K23764	yellow
K19927	yellow
K19572	yellow
K12499	yellow
K05147	yellow
C00454	green
K20562	yellow
K13226	yellow
C09614	yellow
K20416	yellow
K08903	yellow
K03584	blue
C05923	green
K09490	yellow
K13463	yellow
K11209	blue
K05687	yellow
K19910	yellow
K13337	yellow
K17985	yellow
K18487	yellow
K20167	yellow
C00490	yellow
K14286	yellow
K14820	yellow
K03601	blue
G00056	yellow
K07792	blue
K12585	yellow
K20877	yellow
G00016	yellow
K18994	yellow
K02864	green
K16818	yellow
K20057	yellow
K01273	green
K27747	yellow
K08529	yellow
C05748	green
K23912	yellow
C00721	green
K10643	yellow
K11837	yellow
K25701	yellow
K20166	yellow
K15494	yellow
K16341	yellow
K22744	yellow
K01338	green
K15083	yellow
K18332	blue
K19946	yellow
C11831	yellow
C16265	yellow
K01687	green
K12958	yellow
K08861	yellow
K15503	yellow
K12368	blue
K19689	blue
K25304	yellow
K03068	yellow
K21403	yellow
K10778	blue
K25794	yellow
K12817	yellow
K00503	yellow
K09310	yellow
K18399	yellow
K15602	yellow
K12586	yellow
K02918	yellow
K18832	yellow
K09501	yellow
K10040	blue
K24499	yellow
G00112	yellow
C00082	yellow
K24776	yellow
K17385	yellow
K01136	yellow
K16782	yellow
K00103	yellow
K13761	yellow
K07817	yellow
C06157	green
K23100	yellow
K25446	yellow
G00004	yellow
C03765	yellow
K05498	yellow
K20856	yellow
K22803	yellow
K11218	yellow
K17429	yellow
K04536	yellow
K17761	yellow
C01514	yellow
K00345	yellow
K20661	yellow
C06096	yellow
C16322	yellow
C22500	yellow
K00239	blue
K03809	yellow
C17215	green
K19037	yellow
K02818	blue
K23729	yellow
K11439	yellow
K25819	yellow
K22420	yellow
K00847	green
K00784	green
C05759	green
K08029	yellow
K17710	yellow
K12356	yellow
K09783	yellow
K15708	yellow
K14554	yellow
K13829	blue
K00008	green
K10338	yellow
C21008	green
K10730	yellow
K02440	blue
C16242	blue
K04467	yellow
C16615	green
K22138	yellow
K18739	yellow
K08288	yellow
K11126	yellow
K17172	yellow
C21171	yellow
C06103	green
