	0
K01719	blue
K03088	blue
G00117	yellow
K08224	blue
K21556	blue
G11113	yellow
K01673	blue
C12630	yellow
C00360	yellow
K01951	blue
K09925	blue
K08315	blue
C04376	green
C00177	yellow
K02778	blue
K12556	blue
K10806	blue
K00797	blue
G13056	yellow
G13193	blue
C02261	yellow
K01706	blue
C06089	yellow
C12307	yellow
C00965	yellow
K22015	blue
K00560	blue
K19091	blue
K02926	blue
K03546	blue
G13051	yellow
C19879	blue
C05448	yellow
C05727	yellow
K12941	blue
C05276	yellow
C21943	yellow
C04073	yellow
K09807	blue
K07706	blue
C01301	yellow
K11991	blue
G10555	green
K03282	blue
K18928	blue
C14793	yellow
K01163	blue
K07038	blue
K04019	blue
C16253	yellow
C05275	yellow
C03564	yellow
K07058	blue
C16622	yellow
C15602	blue
K05919	blue
C00482	yellow
C16535	yellow
K02385	blue
K06406	blue
K03148	blue
K07031	blue
C00079	green
C00084	green
K07124	blue
C17323	green
C00208	green
K20904	blue
C06423	green
C09332	green
C10385	yellow
G00004	yellow
K00616	blue
K18997	blue
K01443	blue
C04349	blue
C14045	yellow
C00087	yellow
C14771	yellow
K09906	blue
C22854	yellow
C19620	yellow
K08217	blue
C02713	green
K16868	blue
C01277	yellow
K01740	blue
K22132	blue
C19617	yellow
C15672	yellow
C02888	blue
C05382	green
C17215	green
K07219	blue
K03572	blue
K01537	blue
C05379	green
C01164	yellow
C00999	yellow
K20885	blue
C03127	green
C06090	yellow
K03501	blue
C05447	yellow
K03503	blue
K04518	blue
C11620	yellow
K05946	blue
K00609	blue
K00800	blue
K00950	blue
C00852	yellow
K00172	blue
C00624	green
G13092	yellow
K02818	blue
K09013	blue
K00053	blue
G00018	yellow
C02059	yellow
K02520	blue
K01676	blue
K08978	blue
K09011	blue
K02992	blue
K01775	blue
K08223	blue
K03451	blue
K00108	blue
K02965	blue
C00086	green
K10546	blue
K00036	blue
C06037	yellow
C14791	yellow
K07099	blue
K18369	blue
C14807	yellow
G00035	yellow
K02519	blue
C00054	green
C20734	yellow
K02034	blue
C20722	yellow
K00012	blue
K05350	blue
K15372	blue
C22121	yellow
C19614	yellow
K02837	blue
C12203	yellow
K20488	blue
K01883	blue
C00003	green
C19418	yellow
C14869	yellow
K00857	blue
K00845	blue
C00302	green
K09910	blue
C00364	green
G00029	yellow
G00015	yellow
C00064	green
C20694	yellow
K03783	blue
C05284	yellow
G00145	yellow
C05299	yellow
C17715	yellow
C06506	green
C00309	blue
C00940	yellow
K07160	blue
K03536	blue
K01916	blue
K09791	blue
K03753	blue
C11039	green
K15553	blue
C17076	yellow
C19770	blue
K09167	blue
C18038	yellow
C16374	yellow
C00254	green
C01949	yellow
C22500	yellow
C02191	yellow
K03574	blue
K07407	blue
C00062	green
K21573	blue
C14131	yellow
C01138	blue
K19117	blue
K02203	blue
C14099	green
C20183	yellow
C05295	yellow
C19787	blue
K02073	blue
C04477	yellow
C06563	green
C02100	yellow
K08325	blue
C08606	yellow
C17758	yellow
C21461	blue
C01180	yellow
C04143	yellow
K00919	blue
K02226	blue
K07334	blue
C12248	green
C00263	yellow
K00128	blue
K02750	blue
C22501	green
K19116	blue
K00005	blue
C16322	yellow
C01209	green
C11508	yellow
C02315	blue
K18011	blue
K00127	blue
C04707	yellow
C16565	green
C02763	yellow
C00762	yellow
C09665	yellow
C05356	yellow
K11753	blue
K08483	blue
K02867	blue
K03367	blue
C04574	blue
K19055	blue
C03402	green
C16424	yellow
K06199	blue
C15495	blue
C04293	yellow
K03592	blue
K04029	blue
C07330	yellow
K02113	blue
K00287	blue
C06010	green
K01241	blue
K07460	blue
K02379	blue
C05647	yellow
K07405	blue
C04006	green
K13993	blue
K03924	blue
K15531	blue
K09779	blue
C05838	green
C10044	yellow
C05503	yellow
K14058	blue
C04691	green
C00617	green
K17733	blue
K03788	blue
G10545	green
K00941	blue
C01898	green
C15858	yellow
K05837	blue
K01531	blue
K00040	blue
C02588	yellow
C00068	green
K07789	blue
G00095	yellow
C05763	green
C03263	green
C00160	green
K07118	blue
K11708	blue
C11831	yellow
K03555	blue
G00056	yellow
C06001	yellow
C02050	yellow
K07166	blue
K01873	blue
C21300	yellow
K02839	blue
K00851	blue
C17743	yellow
C04145	yellow
G00146	yellow
K19049	blue
C12312	yellow
K14260	blue
C05660	yellow
K07552	blue
K04720	blue
K03386	blue
C17440	yellow
G00148	yellow
C02862	yellow
C00673	green
C11874	yellow
K01714	blue
C16216	yellow
K16092	blue
C14853	yellow
K07718	blue
C06408	blue
C11355	yellow
G00014	yellow
C00191	green
G10621	yellow
K09859	blue
K01814	blue
C07335	blue
K00791	blue
C17277	yellow
K02405	blue
K01250	blue
C04756	yellow
C15799	yellow
C06510	blue
K01658	blue
C01222	green
K08191	blue
K01770	blue
G00063	yellow
K07273	blue
K20116	blue
K01845	blue
C05659	yellow
C11557	yellow
G00126	yellow
C06504	blue
K02621	blue
C00978	yellow
K01256	blue
K03553	blue
K02049	blue
C14806	yellow
K01091	blue
K09759	blue
K03092	blue
G05914	yellow
C00059	green
G00179	yellow
K01265	blue
C05527	green
K03320	blue
C01996	yellow
C00422	yellow
K03426	blue
K03737	blue
C00246	green
K00027	blue
C22968	yellow
C00668	green
C01134	green
C14825	yellow
K00973	blue
C00886	green
K03394	blue
C06407	blue
K05540	blue
C03546	yellow
K00917	blue
K00052	blue
C01931	green
K09767	blue
K06904	blue
K01590	blue
K09005	blue
C12215	green
K03475	blue
K20344	blue
K02044	blue
K05896	blue
C11173	green
C19673	blue
K06973	blue
K02072	blue
C08325	green
K21681	blue
K02232	blue
C19874	yellow
K11145	blue
C00777	yellow
C14090	green
C22136	yellow
C12204	yellow
C11838	blue
K01736	blue
C06613	green
K01048	blue
K07003	blue
C11512	yellow
C00470	green
K02761	blue
K02069	blue
C19592	yellow
K07106	blue
C03294	green
C00550	yellow
K04096	blue
K03629	blue
K05825	blue
C02964	blue
K09690	blue
K02065	blue
K06295	blue
K02892	blue
C16309	yellow
K00283	blue
C02047	green
K03841	blue
K06968	blue
K02474	blue
C16336	yellow
K12292	blue
C17952	blue
C16470	blue
C05345	green
C17938	yellow
C07091	yellow
K02907	blue
K13654	blue
C05840	green
K07027	blue
K19508	blue
C06006	green
C02323	blue
K15726	blue
K02600	blue
C04236	green
G00017	yellow
C00330	green
C00488	blue
K00014	blue
C15603	green
K07053	blue
C08492	yellow
C16836	yellow
K03709	blue
C05936	yellow
K06442	blue
C05923	green
C00525	yellow
C04181	green
K02416	blue
G13027	yellow
K02948	blue
K01006	blue
C05324	yellow
C10192	yellow
C08647	yellow
K01788	blue
C16631	green
K03101	blue
K06925	blue
C01279	green
K02864	blue
C21749	green
K02194	blue
G00289	green
K01653	blue
K03402	blue
K01227	blue
G13052	yellow
K03568	blue
C20775	yellow
C01330	blue
K09802	blue
C05841	green
C15501	yellow
C04896	green
K01486	blue
C22112	yellow
K05499	blue
K12573	blue
K19294	blue
C19765	yellow
C22832	yellow
C00637	yellow
C04262	yellow
C00162	green
C00146	blue
K00282	blue
K00335	blue
K02601	blue
K08297	blue
C07646	yellow
C05760	green
C05822	blue
C13870	yellow
C00112	green
K01925	blue
C00921	green
K12942	blue
C05381	green
C11376	yellow
C03344	green
C00793	yellow
K00067	blue
K18691	blue
C04462	blue
K04655	blue
C02237	yellow
K01338	blue
C06074	yellow
K02526	blue
C01081	green
C04056	yellow
C00325	yellow
C00365	green
C02512	yellow
K06957	blue
K09457	blue
K01281	blue
K01573	blue
K03411	blue
K17236	blue
K07148	blue
K02805	blue
K02055	blue
C00575	yellow
K02530	blue
K03150	blue
K03521	blue
G09660	green
C05583	yellow
K02431	blue
C05577	green
C06082	yellow
K00124	blue
C19715	yellow
C16834	yellow
C01142	blue
K19506	blue
K03427	blue
G13053	yellow
G13034	yellow
K02224	blue
C19882	blue
K09787	blue
C15791	yellow
K01792	blue
C00053	green
K19158	blue
K01560	blue
C02631	green
C16618	green
C21926	yellow
C06398	blue
K06859	blue
C18237	green
K00783	blue
K02406	blue
K03545	blue
K05515	blue
K01940	blue
K00347	blue
K03763	blue
K01206	blue
K03322	blue
K02874	blue
C03589	blue
C01041	yellow
C22853	yellow
C01118	blue
C01780	yellow
C07836	blue
C16360	yellow
C00828	yellow
K11938	blue
C03129	yellow
C03862	green
K02046	blue
K00691	blue
C02226	green
C00055	green
K01176	blue
C05684	green
C00462	yellow
K01652	blue
C02430	green
C22412	blue
K00241	blue
G13097	yellow
C00033	green
K03534	blue
K03308	blue
C05640	green
C00962	green
K01761	blue
C00951	yellow
K03557	blue
C15974	green
C00544	yellow
C16610	yellow
K03387	blue
C21873	blue
K02961	blue
K01007	blue
K03076	blue
K13640	blue
C00455	green
K01840	blue
C00473	green
C01380	yellow
C00899	yellow
C11523	yellow
K07443	blue
C00568	green
C16359	yellow
C19803	yellow
C03035	yellow
C01267	green
K07315	blue
C05956	yellow
G13054	yellow
K22116	blue
C00445	green
G02632	yellow
C05675	yellow
C01101	blue
C00957	green
C05271	green
K07005	blue
C02031	yellow
K11927	blue
K07341	blue
K02796	blue
C20376	green
K00243	blue
C05619	yellow
C00814	yellow
C02282	green
K08316	blue
K08680	blue
C02067	yellow
C11406	blue
C20258	green
K08296	blue
K02990	blue
K06179	blue
C17346	yellow
G00118	yellow
K07096	blue
K12251	blue
K03631	blue
C05198	green
K03581	blue
C05366	yellow
K02107	blue
K09022	blue
K00632	blue
K01902	blue
K01448	blue
C06341	yellow
K01945	blue
K07658	blue
K12524	blue
K00957	blue
K12368	blue
K02008	blue
K00164	blue
K00626	blue
C00341	green
K02337	blue
C02338	blue
K07402	blue
K04075	blue
C05141	yellow
K03217	blue
G00092	green
K02587	blue
K16209	blue
C09833	yellow
K02418	blue
C05695	green
K00001	blue
C00106	green
C20372	green
C15525	yellow
C05980	green
K01878	blue
C05335	green
K04083	blue
C00138	green
K01182	blue
C09265	yellow
C00101	green
K02019	blue
K02238	blue
K06142	blue
K05845	blue
C05300	yellow
C04282	yellow
C00170	green
C01424	yellow
K16345	blue
K04763	blue
C06128	green
C14146	yellow
C00642	yellow
C04051	green
K19971	blue
K02783	blue
G13043	yellow
C05751	green
K02967	blue
K01997	blue
C00531	blue
K05833	blue
C00286	green
K03559	blue
C14856	yellow
K04062	blue
C02105	yellow
C16400	blue
C03375	blue
K03727	blue
K01270	blue
C00010	green
K02851	blue
K05595	blue
K22278	blue
C05223	green
C16711	yellow
G13167	blue
K02109	blue
C00409	green
C05824	green
C04334	blue
C11526	yellow
K03118	blue
K03736	blue
K03778	blue
G13036	yellow
C20395	blue
K00134	blue
K02112	blue
K22900	blue
K13990	blue
C00386	yellow
K02808	blue
C15647	yellow
K00065	blue
K03602	blue
C00344	green
K10541	blue
C02001	yellow
K13571	blue
K08222	blue
C15926	yellow
K01354	blue
C22151	green
C00822	yellow
C11902	yellow
K21567	blue
C16221	green
K01897	blue
G06302	yellow
C14154	yellow
C05485	yellow
K06999	blue
K06287	blue
G00278	yellow
C04317	green
C00954	green
K03149	blue
C00618	yellow
C01252	yellow
K01993	blue
K01866	blue
K01639	blue
C10486	yellow
C16365	yellow
C04644	green
C05637	yellow
C11829	yellow
C22965	yellow
C21084	yellow
C00026	green
K00831	blue
K01923	blue
C05402	green
K18640	blue
C00006	green
K02122	blue
K03407	blue
C02222	yellow
C00884	yellow
K06989	blue
G10598	yellow
C09806	yellow
G13188	blue
K07105	blue
K00806	blue
K00088	blue
C16663	yellow
C01864	yellow
C03516	yellow
C00783	yellow
G05309	yellow
C20796	green
G00036	yellow
K07313	blue
K02245	blue
C02133	blue
K03446	blue
K03833	blue
K04651	blue
K07056	blue
K00170	blue
K04758	blue
K03340	blue
C18310	yellow
C16471	yellow
K02434	blue
K16169	blue
C05852	yellow
C22160	green
C01096	blue
G00161	yellow
K02760	blue
C02273	yellow
C17331	yellow
C00718	green
K09761	blue
C21366	yellow
C05843	yellow
C19759	yellow
K02057	blue
K06397	blue
C01673	yellow
C01179	green
K05589	blue
C00387	green
K00882	blue
C06891	blue
K00325	blue
K01488	blue
C10208	green
K10708	blue
K00784	blue
K06920	blue
C15809	blue
C00212	green
K06877	blue
K01524	blue
K01744	blue
C15670	yellow
K03169	blue
C08580	yellow
C21151	yellow
C09315	yellow
K18829	blue
K03293	blue
C00014	green
K02806	blue
C13508	yellow
K19166	blue
C01019	yellow
C00369	green
C16698	blue
K01755	blue
K06201	blue
C21663	yellow
G13118	blue
C02465	yellow
C00345	green
G13191	blue
K02499	blue
C02288	yellow
C00073	green
K04070	blue
C21310	green
C14803	yellow
K22226	blue
K03277	blue
C01119	yellow
C01168	green
C00804	green
K00557	blue
C20451	green
C18022	yellow
C14769	yellow
K13497	blue
C00810	blue
K03605	blue
C16634	green
C00077	green
C05172	green
K01299	blue
C14818	green
K06379	blue
K18220	blue
K02031	blue
C16142	yellow
K02169	blue
K00939	blue
G10506	yellow
C14774	yellow
C06096	yellow
C03885	yellow
C04377	green
K07006	blue
K05567	blue
C00667	green
C05711	green
C00357	green
C06377	blue
C03511	green
K03703	blue
C00666	blue
K22373	blue
K01243	blue
C11436	green
K02188	blue
K02387	blue
C02075	yellow
C04153	blue
C06094	yellow
C14153	yellow
K01548	blue
K03696	blue
C01623	yellow
C06011	yellow
K06396	blue
C05269	green
K00248	blue
C20246	blue
K02358	blue
K19780	blue
C06193	blue
C01234	yellow
K03315	blue
K13652	blue
C15546	yellow
K07150	blue
K00865	blue
G00007	yellow
K07023	blue
C08320	yellow
C04350	yellow
C11572	yellow
K07126	blue
K05895	blue
C02839	green
C17343	yellow
G00109	yellow
C00858	yellow
C01499	yellow
K14170	blue
G00971	yellow
G00045	yellow
K16925	blue
G13187	blue
C01137	yellow
K16692	blue
C00402	blue
K13678	blue
C02714	green
K00872	blue
K00945	blue
K07035	blue
G13062	yellow
K07727	blue
K05801	blue
C02339	yellow
C00185	green
K02809	blue
K09797	blue
C00547	yellow
C11278	yellow
C00504	green
C00745	yellow
C06577	yellow
C06113	green
K06893	blue
K03657	blue
K00757	blue
K22994	blue
K01154	blue
K00563	blue
C00798	blue
G00006	yellow
C21114	yellow
K22906	blue
C02412	green
C00239	yellow
C21190	yellow
C19802	yellow
C01187	blue
K02619	blue
K18889	blue
C20738	yellow
C09311	yellow
K08659	blue
K01187	blue
C03845	yellow
G00104	yellow
C09827	yellow
K01868	blue
K01491	blue
C15975	green
C18060	yellow
C05449	yellow
K01214	blue
K04767	blue
K01496	blue
C17244	yellow
C09704	yellow
C15518	yellow
K01247	blue
C00197	green
C00016	green
K01685	blue
K03762	blue
K16511	blue
G13128	yellow
C00327	green
C02140	yellow
K00240	blue
C05350	yellow
K10188	blue
K11617	blue
C01594	yellow
C21000	yellow
K04487	blue
K01989	blue
C05263	green
K02198	blue
K01875	blue
C03161	green
C01185	green
K02030	blue
K01880	blue
K00075	blue
G00066	yellow
K05881	blue
C20458	yellow
C20737	yellow
C08491	yellow
K02994	blue
C16327	yellow
K03616	blue
K11751	blue
K09815	blue
K00948	blue
K07171	blue
C03715	yellow
C10084	yellow
C01641	green
K07461	blue
C14792	yellow
K07473	blue
C22438	green
K13052	blue
C00127	green
K00881	blue
C21463	blue
K07496	blue
C00040	green
K04770	blue
K03046	blue
K01885	blue
K08309	blue
K04042	blue
K11645	blue
K01879	blue
K16927	blue
K02794	blue
C00925	yellow
K14761	blue
K12452	blue
K09973	blue
K11392	blue
C00043	green
C14849	yellow
K02428	blue
G00022	yellow
K14441	blue
K01620	blue
C16236	green
K03455	blue
K22010	blue
K07154	blue
C01829	yellow
K12141	blue
C05504	yellow
K03305	blue
K09825	blue
K03708	blue
C01533	yellow
K03741	blue
C02967	green
C00857	green
K01267	blue
K01262	blue
C00117	green
K09895	blue
K00059	blue
K05799	blue
C00169	green
C00458	green
K17992	blue
C04525	yellow
G13152	yellow
C02987	green
K14742	blue
C01598	yellow
K03564	blue
K10039	blue
C00223	yellow
K17076	blue
K03601	blue
K20265	blue
K01895	blue
C01326	yellow
K00796	blue
C18243	yellow
C16163	yellow
K03048	blue
K00564	blue
K02749	blue
K00721	blue
C16517	yellow
G10595	yellow
K19157	blue
C01172	green
C06364	blue
C05312	blue
C11873	yellow
K06393	blue
K06908	blue
K12218	blue
C02097	green
C20836	blue
K09007	blue
K01585	blue
G10488	yellow
C01120	yellow
C01494	yellow
K03660	blue
C02593	yellow
K11717	blue
C02934	yellow
K09998	blue
K19302	blue
K06966	blue
K00651	blue
K00330	blue
C04807	green
C00679	blue
G13035	yellow
K00334	blue
K00087	blue
K01153	blue
K03632	blue
C00861	blue
K08369	blue
C10788	yellow
C15981	yellow
K04067	blue
K02709	blue
K02361	blue
K09899	blue
K01599	blue
C05116	yellow
K02655	blue
K01081	blue
C12144	yellow
K03609	blue
C02737	green
C00411	yellow
C00818	green
K07259	blue
K03078	blue
K01843	blue
K00793	blue
K05367	blue
K08168	blue
K02420	blue
C05500	yellow
C08579	yellow
K02037	blue
K00185	blue
K03324	blue
K12510	blue
C05435	yellow
K00145	blue
K06156	blue
C03921	blue
C11393	yellow
K02409	blue
K01046	blue
K12373	blue
C20237	blue
C00472	yellow
C05272	yellow
K11184	blue
K15580	blue
K00874	blue
K01433	blue
K03664	blue
K01847	blue
K04072	blue
C00132	green
C00847	yellow
C00527	green
C16638	yellow
K21063	blue
K02042	blue
C02872	yellow
C04884	yellow
C22852	yellow
K11181	blue
K03269	blue
C00454	green
C05753	green
G10597	yellow
C00356	green
K00937	blue
C03794	green
K03688	blue
C01004	yellow
K01869	blue
C04555	yellow
C20221	yellow
G13029	yellow
K06373	blue
C00627	green
K04343	blue
C00501	blue
G00094	yellow
C07585	yellow
K21600	blue
C01468	blue
K07481	blue
K00297	blue
K01589	blue
C01259	yellow
K04041	blue
C06427	green
K14983	blue
G00165	yellow
K00820	blue
C00008	green
G13186	blue
C00615	blue
C00641	green
K12240	blue
G00128	yellow
C01753	yellow
C00203	yellow
C16739	yellow
K07699	blue
K20866	blue
C17339	yellow
K05952	blue
C04730	green
K03544	blue
K10563	blue
C16614	yellow
C04294	green
K01914	blue
C14855	yellow
C00234	green
C00388	green
C00923	blue
K02464	blue
C00836	yellow
K00873	blue
K07717	blue
K03767	blue
K06969	blue
K12257	blue
K02950	blue
C15925	yellow
C01419	green
C16334	green
C11538	blue
K03750	blue
K03644	blue
K03787	blue
C12138	yellow
K15342	blue
G00180	yellow
K01156	blue
C20764	yellow
K11206	blue
K20460	blue
K07457	blue
K07588	blue
C00039	green
C21851	blue
C16428	yellow
K01810	blue
K04517	blue
C00251	green
C21387	blue
C22969	yellow
K09951	blue
C14151	yellow
C16165	yellow
K19310	blue
G13074	yellow
K01523	blue
C17556	blue
K01735	blue
C05434	yellow
K01938	blue
K02799	blue
C05227	yellow
K07497	blue
C01182	yellow
C00165	blue
G00116	yellow
C05528	green
C01190	green
K13038	blue
C00407	yellow
C00119	green
C05773	blue
K01421	blue
C02838	yellow
K03561	blue
G00704	yellow
K01647	blue
C00680	green
C06397	blue
K00031	blue
C00423	yellow
C00161	green
K01273	blue
C13645	yellow
C05478	yellow
C06588	yellow
K00817	blue
K07095	blue
C15547	green
C09731	yellow
K16091	blue
K02946	blue
K02819	blue
K00057	blue
K02230	blue
C06508	green
K03977	blue
C05946	green
K01129	blue
K09768	blue
C21955	blue
K03189	blue
C00760	green
C04230	green
K03756	blue
C00067	green
C00635	yellow
C11435	green
K16950	blue
K00625	blue
K01195	blue
C01132	green
K03205	blue
C15796	yellow
C04570	green
C18904	yellow
K03439	blue
K01696	blue
C02537	yellow
C21065	green
C00269	green
C11472	blue
K15771	blue
K13789	blue
K07030	blue
K00008	blue
C02554	green
K16923	blue
K21572	blue
C00974	yellow
C06399	blue
K02454	blue
C09789	yellow
K03685	blue
K07009	blue
C03291	blue
K03152	blue
K09015	blue
K10008	blue
C04637	yellow
G13091	yellow
K05364	blue
C00109	green
K06317	blue
C05200	yellow
K00858	blue
K13940	blue
C05378	green
K04061	blue
C00180	green
K07397	blue
K13927	blue
C07481	yellow
C05489	yellow
K02669	blue
C03150	green
K02412	blue
C02906	yellow
K04087	blue
C00632	yellow
C16630	yellow
K03273	blue
G10620	yellow
K00610	blue
K00942	blue
C19878	blue
G13081	yellow
C20858	green
C05726	green
K04759	blue
K01239	blue
C01236	green
C20933	blue
K00782	blue
C00508	blue
C03162	yellow
C01801	green
K09118	blue
C04672	yellow
K02798	blue
C11481	blue
C05122	yellow
K03531	blue
C16328	yellow
C11821	yellow
C22967	yellow
C20909	yellow
K16248	blue
C02220	yellow
C00259	green
C16164	yellow
K06890	blue
K07141	blue
C15441	yellow
C16220	green
C06205	yellow
C16244	blue
C00194	green
K02774	blue
C00658	yellow
G13058	yellow
K01890	blue
K09775	blue
K01596	blue
C02094	yellow
K02435	blue
C03508	green
C00788	yellow
C06102	green
K00351	blue
K03624	blue
C11521	yellow
C05127	yellow
K16363	blue
K02342	blue
C16680	yellow
K07386	blue
K03075	blue
K03449	blue
K02939	blue
K14188	blue
K07719	blue
K02834	blue
C22421	yellow
C01026	yellow
K17836	blue
C05713	yellow
K02535	blue
C15808	yellow
K00986	blue
K00099	blue
K04014	blue
C00244	green
K17320	blue
K00002	blue
K12992	blue
K00018	blue
K09702	blue
C05905	yellow
K03628	blue
C05894	blue
C11641	yellow
K05539	blue
K03438	blue
K01173	blue
K21449	blue
C01158	yellow
K04026	blue
C20641	green
C16420	yellow
K02551	blue
K03637	blue
C11455	yellow
K03735	blue
C00647	green
C16348	green
C05341	yellow
C22092	blue
K07238	blue
K11071	blue
K07149	blue
C08585	yellow
K01657	blue
C00111	green
C00463	green
K03573	blue
K21814	blue
K12952	blue
K06041	blue
K00847	blue
K02068	blue
K01887	blue
K03476	blue
C21171	yellow
C06424	yellow
C05431	yellow
C19746	yellow
K16213	blue
C16526	yellow
C20908	yellow
K00595	blue
K13542	blue
K00956	blue
K02472	blue
K08993	blue
K07502	blue
C01802	yellow
C15996	blue
C20833	yellow
C20862	yellow
K02051	blue
C14852	yellow
K07080	blue
C12140	yellow
K03648	blue
C00993	blue
C14850	yellow
C01557	yellow
K06374	blue
K02111	blue
C05297	yellow
C00051	green
K03319	blue
K06284	blue
K05815	blue
K06408	blue
K01678	blue
C05849	yellow
C21284	blue
K16052	blue
G00127	yellow
K21011	blue
K08282	blue
C16255	yellow
K00901	blue
K07052	blue
K01464	blue
K07726	blue
C18910	blue
K03786	blue
K14534	blue
C05273	yellow
K02879	blue
C00695	green
K02217	blue
C00120	green
G11492	yellow
C04549	yellow
K00951	blue
K03218	blue
C15667	blue
K01711	blue
G13073	yellow
C03363	green
K06412	blue
K06206	blue
K00281	blue
K03683	blue
C04308	yellow
C03723	yellow
C19489	yellow
G00084	yellow
C12448	yellow
K03575	blue
G10512	yellow
K00215	blue
K01487	blue
K18979	blue
K14540	blue
C16330	green
C05460	yellow
K19002	blue
C05432	yellow
K06023	blue
C13861	yellow
K06610	blue
G00086	yellow
K02003	blue
C00060	green
C22458	green
K01278	blue
K07738	blue
K01876	blue
K03523	blue
K02518	blue
C00011	green
C02034	yellow
K13626	blue
K18205	blue
C20377	green
C00412	yellow
C00785	green
C00881	green
G00149	yellow
C15769	yellow
K02066	blue
K02012	blue
C09099	blue
C11863	yellow
C20906	blue
C16404	yellow
K01932	blue
C01573	yellow
C01335	green
C00154	green
C01107	green
K02755	blue
C01490	yellow
C03766	yellow
C02232	green
K07002	blue
K06012	blue
K22293	blue
C09614	yellow
K01205	blue
C15972	green
C10216	yellow
K03654	blue
K01480	blue
K06390	blue
C00151	yellow
C02571	yellow
C15493	yellow
C01159	yellow
G10982	yellow
C05301	yellow
K02419	blue
C19078	green
C05212	yellow
C00002	green
K07720	blue
C05443	yellow
C02495	yellow
K17758	blue
C01284	yellow
C05643	yellow
K15582	blue
K00647	blue
K17214	blue
C09900	yellow
K09740	blue
C00966	green
K00634	blue
G12396	yellow
K10540	blue
K09974	blue
K03465	blue
K02067	blue
C16310	yellow
K21064	blue
C00582	blue
C20236	blue
C11830	yellow
K02338	blue
C01352	green
K03770	blue
K02919	blue
K16787	blue
C05631	yellow
C00811	yellow
C00179	green
C22120	yellow
K03430	blue
K19118	blue
C09727	yellow
C03722	green
C03289	yellow
K01892	blue
K02114	blue
K04082	blue
K03502	blue
K02552	blue
K06188	blue
C14899	blue
K00981	blue
K10026	blue
K01547	blue
K03979	blue
C00692	blue
C04832	blue
K03595	blue
K09766	blue
C20187	yellow
C21334	green
K06223	blue
K02237	blue
K01649	blue
K07216	blue
C17337	yellow
C04708	yellow
K03814	blue
K03388	blue
K06975	blue
K00382	blue
C00013	green
C00094	green
C15803	yellow
K02397	blue
C08650	yellow
C13050	yellow
K18139	blue
K01533	blue
K13636	blue
G00032	yellow
K11085	blue
K06209	blue
K03671	blue
K02911	blue
K10206	blue
C01102	green
K03147	blue
C11864	yellow
K07813	blue
C03740	green
K03666	blue
K01126	blue
C21440	green
K14988	blue
C01875	yellow
K07054	blue
K01609	blue
K02573	blue
C04742	yellow
K01577	blue
K02010	blue
C00606	yellow
C16466	green
K11928	blue
C02527	blue
K01012	blue
C04534	blue
K02963	blue
C00803	yellow
G00089	yellow
C20248	blue
C00042	green
C00398	yellow
C15772	yellow
C01110	yellow
K00016	blue
K03410	blue
K05808	blue
K01220	blue
K05970	blue
C05130	yellow
K02278	blue
C05974	green
K00788	blue
C01226	yellow
K18672	blue
K03230	blue
K05593	blue
K12978	blue
C02035	yellow
C00181	yellow
K00926	blue
K00640	blue
K19779	blue
K02244	blue
C18796	green
K15600	blue
K02395	blue
C05810	blue
C06224	blue
C00187	yellow
K02835	blue
K00058	blue
K18891	blue
K02316	blue
C00178	green
G00249	yellow
K03694	blue
G00081	yellow
C13453	yellow
C05699	green
C00683	green
K07816	blue
C00864	green
K01703	blue
K01924	blue
C05999	yellow
C00415	green
K05802	blue
C00237	green
K09692	blue
C09320	yellow
G10770	yellow
K12267	blue
K01905	blue
C09306	blue
K14086	blue
K03617	blue
K01449	blue
G13044	yellow
K04772	blue
C00885	green
C16520	yellow
C05665	yellow
K03734	blue
C11924	green
C19871	blue
C05544	yellow
K06218	blue
C05770	yellow
C17559	yellow
C14152	yellow
K16140	blue
C04734	green
C18094	green
K02913	blue
G00068	yellow
C00663	blue
C04640	green
K08724	blue
G10913	yellow
K03168	blue
C01527	yellow
K01750	blue
K04047	blue
K00813	blue
K01848	blue
K09893	blue
C04895	green
C00025	green
K09946	blue
K03518	blue
C21188	yellow
C00028	green
C03028	green
C16321	yellow
K00766	blue
K11069	blue
C01355	blue
K06972	blue
K01963	blue
K00239	blue
K06881	blue
C00018	green
C06025	green
C16273	blue
K05878	blue
K12290	blue
C00095	green
C15814	green
C20991	yellow
K06143	blue
K01142	blue
K03639	blue
C05692	yellow
G13164	blue
K14652	blue
C04654	yellow
K01223	blue
C01389	yellow
K11741	blue
K02517	blue
C01246	yellow
K02033	blue
K00805	blue
C17439	yellow
K01575	blue
C22007	yellow
K00868	blue
K02781	blue
K07048	blue
K01679	blue
C17017	blue
C05313	yellow
K04486	blue
C01152	yellow
C00448	green
K06871	blue
C16426	yellow
C15970	yellow
K02396	blue
C21335	blue
C12208	yellow
K08306	blue
K01804	blue
C02995	blue
C02637	green
C05285	yellow
K00266	blue
C15610	yellow
C08262	yellow
K06013	blue
C20455	yellow
C00242	green
C00266	green
K01716	blue
C05582	yellow
K18014	blue
K21903	blue
C00167	green
K01802	blue
C01953	yellow
K14982	blue
C19764	yellow
G10599	yellow
C05499	yellow
K02610	blue
K10006	blue
C21456	yellow
K02343	blue
K01079	blue
C22555	yellow
C00460	green
G00872	yellow
K02027	blue
K02916	blue
K00641	blue
K03183	blue
C01272	yellow
K00633	blue
C06425	yellow
K15977	blue
C16362	yellow
C00887	blue
K01468	blue
