	0
C09751	yellow
C03313	green
C16172	yellow
K04056	blue
C00931	green
K08169	blue
C02990	yellow
C19620	yellow
C04121	green
K18014	blue
C05713	yellow
C03024	yellow
C05200	yellow
C14803	yellow
K04488	blue
C06001	yellow
K21571	blue
C17223	green
G00098	yellow
K00548	blue
K09015	blue
C05933	yellow
K01868	blue
C05859	yellow
K02532	blue
C18796	green
K03282	blue
K01662	blue
C04874	green
C00704	green
K09181	blue
C05897	green
C02985	green
C20660	yellow
K03077	blue
K04651	blue
C00341	green
C15606	yellow
C06205	yellow
C15647	yellow
K03798	blue
K06957	blue
K08591	blue
K02241	blue
K09762	blue
C08601	yellow
C19614	yellow
C05313	yellow
C14868	yellow
C11481	blue
K00677	blue
C04525	yellow
C03345	green
K03524	blue
K01130	blue
K15724	blue
K06923	blue
K13571	blue
K07005	blue
C00774	yellow
K03639	blue
K03497	blue
C11131	yellow
K00974	blue
K00979	blue
K09976	blue
C01801	green
C02075	yellow
K17810	blue
K08217	blue
K03293	blue
C01179	green
C01279	green
K02622	blue
K20487	blue
K02956	blue
K03775	blue
K11751	blue
K02409	blue
C02415	green
K18122	blue
K03735	blue
K16328	blue
C04088	green
K03546	blue
C06254	yellow
C08492	yellow
G10982	yellow
C01269	green
G00179	yellow
G00007	yellow
K00876	blue
K03980	blue
C21101	blue
K04518	blue
K00721	blue
C01107	green
K01740	blue
K03148	blue
C00029	green
C22160	green
K01679	blue
K02886	blue
K01154	blue
K07074	blue
C11873	yellow
C05337	yellow
C06408	blue
C05414	yellow
G13026	yellow
K02961	blue
K07166	blue
C04734	green
K05567	blue
K04068	blue
K00819	blue
K00939	blue
K01778	blue
K16926	blue
C01252	yellow
C13816	yellow
C00836	yellow
K00962	blue
K03856	blue
K01924	blue
C01829	yellow
C16328	yellow
K04758	blue
C21851	blue
K01643	blue
K07447	blue
G10596	yellow
C00390	green
K01997	blue
C04666	green
C03175	green
K00198	blue
K03797	blue
C00881	green
K03975	blue
K01870	blue
K13650	blue
K02994	blue
C06240	blue
K00936	blue
K03048	blue
C01151	blue
C14769	yellow
C19418	yellow
K00817	blue
K01214	blue
K02237	blue
K01874	blue
K04014	blue
C21640	yellow
C14772	yellow
K07029	blue
K01179	blue
C05660	yellow
K03536	blue
C00412	yellow
C00159	green
C05696	green
K02796	blue
K01819	blue
C05727	yellow
K19506	blue
K02029	blue
K09802	blue
C00135	green
K14188	blue
K03455	blue
K00595	blue
K03424	blue
C01629	yellow
C00091	green
C19588	yellow
C05402	green
K09951	blue
C00080	green
C01888	blue
C00543	yellow
C00445	green
K03534	blue
K01480	blue
C16341	yellow
C05668	yellow
K08972	blue
K03495	blue
K04077	blue
G10555	green
G00161	yellow
C04882	blue
C02530	yellow
K02340	blue
C22122	yellow
C02839	green
C04672	yellow
K02952	blue
K12960	blue
C04556	green
C06002	yellow
K04082	blue
K06387	blue
C02666	yellow
C01042	yellow
K02775	blue
C00966	green
K07443	blue
K01589	blue
K01972	blue
K00759	blue
C15520	yellow
C17339	yellow
K01625	blue
C00501	blue
K00337	blue
K00891	blue
K00950	blue
C19715	yellow
K00215	blue
C14842	yellow
K07481	blue
K07735	blue
K12992	blue
K09998	blue
K02996	blue
C06472	yellow
C12124	yellow
C05924	green
C00346	yellow
K01879	blue
C10385	yellow
C04785	yellow
K03413	blue
K01534	blue
K00764	blue
K20344	blue
C00894	green
C01301	yellow
K06378	blue
K10188	blue
K05822	blue
C05850	green
C05756	green
C03921	blue
C01879	yellow
C19752	yellow
K02558	blue
C04153	blue
K03292	blue
K13529	blue
K06442	blue
K01223	blue
K03683	blue
C00691	blue
C20753	blue
C00307	yellow
C00366	green
K06864	blue
C22968	yellow
K00281	blue
K02589	blue
G00144	yellow
K03833	blue
C04262	yellow
C18218	yellow
K02316	blue
K11938	blue
C05754	green
C16633	green
K15722	blue
C05830	yellow
G13062	yellow
G00971	yellow
K00684	blue
C00153	green
K01749	blue
C00071	green
K02557	blue
K00773	blue
K01468	blue
C00100	green
C04807	green
K00533	blue
K01658	blue
C16596	green
K03705	blue
K03696	blue
C03595	yellow
C11436	green
C10434	yellow
K13019	blue
C06095	yellow
K01207	blue
C02315	blue
K01243	blue
K11050	blue
K07461	blue
C00165	blue
C00002	green
K01646	blue
K01126	blue
K01791	blue
K12267	blue
C04570	green
C04181	green
K02422	blue
K03476	blue
K08309	blue
K06013	blue
C04506	green
C03025	yellow
C05270	yellow
K06404	blue
C20933	blue
K02355	blue
K09691	blue
C05273	yellow
C00286	green
G00872	yellow
K02049	blue
C20752	green
C00487	yellow
C05841	green
K06346	blue
C03684	green
C00244	green
C16324	yellow
C21860	yellow
K16211	blue
K00128	blue
K07098	blue
C01468	blue
K03212	blue
K04075	blue
C07086	green
K15582	blue
K13043	blue
K00105	blue
C05488	yellow
C04536	yellow
K16936	blue
C11865	yellow
C15796	yellow
C02050	yellow
K07713	blue
C00269	green
K03931	blue
C05844	green
K03118	blue
K18474	blue
C11417	blue
K03685	blue
K06969	blue
C00558	blue
G00067	yellow
K19271	blue
K19221	blue
C16420	yellow
K01962	blue
C12630	yellow
C16404	yellow
K03674	blue
G13042	yellow
K02014	blue
K03671	blue
C00354	green
K03526	blue
C04146	blue
K03596	blue
K06295	blue
C01110	yellow
K03687	blue
C00012	green
K09766	blue
K04019	blue
C02835	green
K07263	blue
K01686	blue
K01761	blue
K02112	blue
K02396	blue
K00791	blue
C04717	yellow
K12452	blue
K01358	blue
K01755	blue
G00037	yellow
K01588	blue
K03523	blue
K00030	blue
C04145	yellow
K00113	blue
K07118	blue
K11527	blue
K03832	blue
C16837	yellow
C01051	green
K04092	blue
K01006	blue
K02283	blue
C04230	green
K02931	blue
K11071	blue
K02377	blue
G00026	yellow
C02714	green
K03316	blue
K09121	blue
K22994	blue
K01880	blue
K06397	blue
C16255	yellow
C06508	green
C00177	yellow
K03589	blue
C01146	yellow
K05349	blue
C00322	green
C12455	green
C05432	yellow
K02520	blue
C03541	green
K12941	blue
K12294	blue
K09680	blue
K03442	blue
K07491	blue
C04441	yellow
K02119	blue
C03162	yellow
C00688	blue
C10287	yellow
C11864	yellow
C00568	green
C16075	yellow
K00845	blue
C05172	green
C14805	yellow
K13012	blue
C20484	yellow
G10505	yellow
K02967	blue
G00036	yellow
C16165	yellow
C03723	yellow
C21663	yellow
C00350	green
C05143	yellow
K02724	blue
K09747	blue
G13191	blue
G00048	yellow
K02072	blue
C11924	green
C17691	yellow
C05109	yellow
C16429	yellow
K02867	blue
C22161	blue
C22202	yellow
K11144	blue
C00468	yellow
C16688	blue
K00104	blue
C00909	yellow
K00948	blue
K00949	blue
K01640	blue
C01024	green
K00657	blue
C12632	green
C00084	green
K00033	blue
C00800	yellow
C18243	yellow
K10536	blue
C00512	blue
C00037	green
K12203	blue
C00094	green
K14058	blue
C01117	green
C00424	blue
C03287	green
K04749	blue
C04475	yellow
C02946	green
C00593	blue
K08311	blue
K00927	blue
C00229	green
C01233	yellow
K00941	blue
C21016	yellow
K02527	blue
K01579	blue
C03428	yellow
K18910	blue
C04144	green
K01092	blue
G10512	yellow
G00043	yellow
K08724	blue
K06937	blue
C01180	yellow
K02431	blue
K02337	blue
C01389	yellow
C07479	blue
K05934	blue
K01995	blue
G10113	yellow
C16680	yellow
K00394	blue
C06128	green
K03346	blue
C00436	green
C05579	yellow
C04916	green
K07742	blue
K03496	blue
C00194	green
K02619	blue
C05269	green
K01615	blue
G13030	yellow
C00235	yellow
C21665	yellow
K02600	blue
K15024	blue
C20375	green
K03787	blue
K12213	blue
K00282	blue
C00139	green
K05520	blue
K02500	blue
C00089	green
K07095	blue
C21188	yellow
K03702	blue
K06894	blue
K15876	blue
K02224	blue
K20904	blue
K01960	blue
K17103	blue
C00835	yellow
K04486	blue
C01573	yellow
C05385	yellow
C02429	blue
C05285	yellow
K03770	blue
K02114	blue
C21000	yellow
C01119	yellow
K00658	blue
K03771	blue
C10192	yellow
C19875	green
K00761	blue
C05427	yellow
C00510	yellow
K06158	blue
K03925	blue
C14771	yellow
C06426	yellow
K04752	blue
K02406	blue
K01118	blue
C15790	yellow
C16635	yellow
G13193	blue
C06397	blue
K10823	blue
C02339	yellow
C21873	blue
K03831	blue
K02380	blue
K09710	blue
C20877	yellow
K02911	blue
C20991	yellow
C11130	yellow
C03291	blue
C02133	blue
C05726	green
C20909	yellow
C00685	green
C06193	blue
K02709	blue
K00806	blue
C05324	yellow
K12206	blue
C06615	green
C05827	yellow
K00625	blue
G00027	yellow
C05581	yellow
K01719	blue
K02819	blue
K00626	blue
C06429	yellow
K03694	blue
K13677	blue
C14874	yellow
C00144	green
K13566	blue
C00705	green
C01041	yellow
K01866	blue
C16400	blue
K07552	blue
K19225	blue
C06503	blue
C04534	blue
C16426	yellow
C01762	green
G11136	yellow
K11068	blue
C00378	green
C11557	yellow
C16399	blue
C01092	green
G00711	green
K08986	blue
K01215	blue
K01258	blue
K12410	blue
C21017	green
K11181	blue
C00103	green
C00280	green
C09833	yellow
K00868	blue
C03129	yellow
C01054	yellow
K01751	blue
C02356	yellow
C00462	yellow
K01739	blue
K02032	blue
K06966	blue
G00171	yellow
K15257	blue
K03570	blue
K02314	blue
K18840	blue
C00268	yellow
K07048	blue
K00874	blue
C14145	yellow
C03516	yellow
C16610	yellow
K06934	blue
K06398	blue
C05960	yellow
C00415	green
K06987	blue
C00146	blue
K02774	blue
C14854	yellow
K19068	blue
K01586	blue
K05589	blue
C14154	yellow
K06042	blue
C00632	yellow
K01488	blue
C04654	yellow
K00266	blue
K03711	blue
K07313	blue
C00068	green
C21151	yellow
C16619	green
C11620	yellow
K01433	blue
C05585	yellow
C00463	green
K19157	blue
C20246	blue
C01211	yellow
K02588	blue
K03217	blue
G00526	yellow
C00389	green
G00163	yellow
K02012	blue
C00099	green
G00889	yellow
C15804	yellow
K04771	blue
K03088	blue
K04067	blue
C21943	yellow
C01645	blue
K00248	blue
C22043	yellow
C00035	green
C01176	green
G00164	yellow
K06394	blue
K11991	blue
K03611	blue
K19265	blue
K00788	blue
K01685	blue
K07738	blue
K06177	blue
K01934	blue
K20534	blue
K01515	blue
C14819	green
K06149	blue
C04419	green
G00025	yellow
K00525	blue
C20862	yellow
K03465	blue
C05768	green
C00222	green
C00315	green
C20690	yellow
K06861	blue
C20372	green
C00138	green
C16834	yellow
C17277	yellow
K01910	blue
C00617	green
C04244	yellow
K09815	blue
C00221	green
K07699	blue
G13175	blue
C04922	yellow
C00334	green
K00534	blue
C00191	green
C05980	green
C11872	yellow
C00155	green
C02679	green
C22443	green
K10117	blue
C02034	yellow
K03581	blue
K07533	blue
K03387	blue
C05345	green
K06925	blue
K07237	blue
K02426	blue
C18060	yellow
C21486	yellow
C14804	yellow
C02972	green
G00127	yellow
C05729	green
K22015	blue
K05838	blue
K17828	blue
C04073	yellow
K00705	blue
K02614	blue
K03647	blue
C02336	green
K01200	blue
G13053	yellow
C14855	yellow
C03692	green
K03449	blue
C11420	blue
C01595	green
K03530	blue
C04089	yellow
K00016	blue
C05501	yellow
K17992	blue
C20742	yellow
K01689	blue
C15587	green
K02793	blue
C21190	yellow
C00492	green
K07741	blue
C16551	green
C21029	green
C04832	blue
C05490	yellow
C00620	green
G00117	yellow
C08362	yellow
C00111	green
C16226	yellow
C06891	blue
K07720	blue
K01449	blue
C02218	green
G13061	green
K01069	blue
K10546	blue
K06167	blue
K03786	blue
C17231	green
G00032	yellow
C02745	green
K06079	blue
C19574	yellow
C00342	green
K07588	blue
K03179	blue
C00355	yellow
C21877	blue
C01026	yellow
K02082	blue
C00343	green
C15981	yellow
K08961	blue
C05161	blue
C00762	yellow
K12660	blue
K01903	blue
K19309	blue
C00185	green
C06504	blue
C05691	green
C09099	blue
G00289	green
C00540	yellow
K00651	blue
C05938	yellow
K07015	blue
K09825	blue
C02350	yellow
K00919	blue
C00526	green
K13542	blue
C00535	green
K09790	blue
C11243	yellow
C14463	green
C00207	blue
C03294	green
C00136	green
K05367	blue
K01915	blue
K10441	blue
C01921	yellow
C15519	yellow
G11160	green
K03431	blue
C05404	green
K00179	blue
C05356	yellow
K06191	blue
K01537	blue
C00009	green
K14983	blue
K03072	blue
K07322	blue
K03522	blue
K01961	blue
C00353	green
K07216	blue
K13059	blue
C02269	blue
C15812	green
K03473	blue
K02221	blue
C04555	yellow
K06317	blue
C00022	green
C15772	yellow
C02939	green
K04061	blue
C20258	green
C01243	yellow
C15930	blue
C21435	yellow
C00233	green
C05894	blue
K03605	blue
C22412	blue
K02809	blue
C00095	green
K01580	blue
C13645	yellow
K14205	blue
K00857	blue
K01937	blue
K08297	blue
C12215	green
C01277	yellow
C05466	yellow
C16219	green
K07006	blue
K15587	blue
C02686	green
C01187	blue
K01999	blue
K03594	blue
C20454	yellow
K06872	blue
K01710	blue
K03923	blue
K02902	blue
C12123	yellow
C18305	yellow
K02188	blue
G00111	yellow
K06871	blue
C03227	yellow
C16428	yellow
K03486	blue
K01759	blue
C01120	yellow
C00312	yellow
K04087	blue
C00255	green
C00283	green
C02984	green
C02188	green
C00301	yellow
C03344	green
C22564	yellow
C03405	green
C00302	green
C21113	green
K01462	blue
K00951	blue
K00831	blue
G13035	yellow
K01667	blue
K11392	blue
K00873	blue
C00842	blue
C12627	yellow
C22854	yellow
C01996	yellow
C05259	green
K19158	blue
C03035	yellow
C04143	yellow
C00248	green
K13652	blue
K01442	blue
K07259	blue
C04051	green
K06381	blue
C00603	yellow
K01883	blue
K15772	blue
C02165	yellow
K12141	blue
C00689	green
C05936	yellow
C21833	yellow
K02427	blue
C00631	green
K01571	blue
K08302	blue
C14782	yellow
C18231	yellow
K05350	blue
K05523	blue
K07023	blue
K03070	blue
G00008	yellow
K00878	blue
K00616	blue
K06199	blue
C20833	yellow
K19802	blue
K02007	blue
C00441	green
K00945	blue
K02017	blue
C03508	green
C19746	yellow
G05309	yellow
C05499	yellow
K02687	blue
K18220	blue
C16254	green
K01750	blue
C00168	green
C20237	blue
K03554	blue
K03410	blue
K02278	blue
C00008	green
C05711	green
C00154	green
C19803	yellow
C00270	yellow
C11572	yellow
C02031	yellow
C21463	blue
C15965	yellow
C18239	green
K09124	blue
K01649	blue
C06563	green
C11522	yellow
K16209	blue
C04180	blue
K09692	blue
K00897	blue
K00350	blue
K03700	blue
K03811	blue
C00406	yellow
C00086	green
C03453	blue
K07315	blue
K07316	blue
K13678	blue
K03736	blue
K06408	blue
C11062	blue
C00956	yellow
K01489	blue
K03595	blue
K07497	blue
C15578	yellow
K02574	blue
C16545	yellow
K20490	blue
K02392	blue
G10599	yellow
C01143	yellow
C15967	yellow
C16424	yellow
K03446	blue
K06859	blue
K05540	blue
K06209	blue
C22116	yellow
C01909	green
K02680	blue
K15051	blue
C00763	blue
K02963	blue
C14152	yellow
C18094	green
K07127	blue
C20062	blue
C05332	yellow
K00325	blue
C11542	blue
K02556	blue
K02773	blue
C21084	yellow
C00197	green
C15646	yellow
C15558	yellow
K00384	blue
C05637	yellow
C01382	yellow
K02066	blue
C19646	yellow
K13993	blue
C06376	blue
C06010	green
C00561	green
K19117	blue
C11376	yellow
C05284	yellow
C05809	blue
C02483	yellow
C04730	green
K00096	blue
G00068	yellow
C01825	yellow
K02457	blue
C17331	yellow
C11355	yellow
K03113	blue
C00886	green
K03588	blue
G00020	yellow
C00530	blue
C17952	blue
C20796	green
K03559	blue
K16785	blue
K01785	blue
K01810	blue
K03470	blue
C19787	blue
K15531	blue
K08177	blue
K00604	blue
C00024	green
C17212	green
K09001	blue
C06000	yellow
K19507	blue
C16502	green
K02115	blue
K02879	blue
C00666	blue
C03512	green
K05808	blue
C21031	yellow
K00287	blue
K02437	blue
C00061	green
K02279	blue
K05346	blue
C02411	yellow
C22119	yellow
C03740	green
C05584	yellow
K03695	blue
K02037	blue
K09740	blue
K12209	blue
K03078	blue
C05580	yellow
C14808	yellow
C06425	yellow
C17622	yellow
K06153	blue
C20376	green
C04327	green
C14847	yellow
K01277	blue
C02084	blue
K07040	blue
C00250	green
C19847	blue
K03625	blue
K01495	blue
C04432	green
C00031	green
C04062	yellow
K07736	blue
C01250	green
C17938	yellow
K05952	blue
C11868	yellow
K01950	blue
K08993	blue
K07496	blue
K02810	blue
C01212	blue
K00147	blue
C00935	yellow
C21387	blue
C04732	green
G00017	yellow
C00217	green
K03230	blue
K05989	blue
K10119	blue
K12506	blue
C15547	green
K12574	blue
K07590	blue
K01034	blue
C06032	green
K03439	blue
C07091	yellow
K13570	blue
C05582	yellow
C00128	yellow
C02702	green
G00177	blue
K06970	blue
C01074	yellow
K07150	blue
C05290	yellow
K09117	blue
K11358	blue
C15546	yellow
K13051	blue
C05760	green
K21903	blue
K07045	blue
C01197	yellow
K00937	blue
K15771	blue
K03976	blue
C21115	yellow
K02123	blue
K10026	blue
K16323	blue
K03074	blue
C05981	yellow
C15792	yellow
K03543	blue
K08722	blue
K03788	blue
C01245	yellow
K01955	blue
C15977	green
K03667	blue
K08659	blue
K02068	blue
K01284	blue
G06302	yellow
C01674	green
K01779	blue
C00016	green
K01876	blue
C21453	blue
K01524	blue
K20265	blue
C21152	blue
K01992	blue
C01490	yellow
K07164	blue
K00374	blue
K03273	blue
C00319	green
C11556	yellow
K03544	blue
K03322	blue
C03150	green
C19802	yellow
C05202	yellow
K19002	blue
K03335	blue
C04778	blue
K03518	blue
C15769	yellow
K02454	blue
K09894	blue
G00319	yellow
K03499	blue
C03033	yellow
K13626	blue
C14869	yellow
K11189	blue
K21575	blue
C01636	yellow
K16092	blue
C00134	green
C15808	yellow
C06407	blue
K05985	blue
C00860	green
K19091	blue
C18022	yellow
K01712	blue
C04045	yellow
C01080	blue
K02232	blue
C03341	blue
K01953	blue
C17323	green
K00558	blue
C04477	yellow
K03816	blue
C00065	green
C04433	yellow
K03106	blue
C11855	yellow
K10010	blue
C10447	blue
K02799	blue
K15584	blue
K00040	blue
K03385	blue
C21461	blue
K02838	blue
K01945	blue
K15554	blue
C06507	blue
C00049	green
K20866	blue
C00137	green
K01802	blue
K02744	blue
C08491	yellow
K19577	blue
K02686	blue
C03794	green
G10913	yellow
K00088	blue
C05125	green
C03082	green
C01209	green
K01066	blue
K03190	blue
C05449	yellow
C16489	blue
K20444	blue
C04257	green
C13482	yellow
C00345	green
C02631	green
K03320	blue
K10006	blue
K03210	blue
C00116	green
C06090	yellow
K07404	blue
K06949	blue
C21215	blue
K04029	blue
C01134	green
K21063	blue
K02038	blue
K14761	blue
K02584	blue
K01491	blue
K07137	blue
K06206	blue
K01736	blue
G00162	yellow
C05690	yellow
C15798	yellow
C05840	green
K02047	blue
C08821	yellow
K07636	blue
K00041	blue
K22132	blue
C02061	yellow
C00261	yellow
C01142	blue
C05295	yellow
C14806	yellow
C00751	yellow
C01356	yellow
C20858	green
K20345	blue
C15980	green
K01104	blue
K07037	blue
C08325	green
K03152	blue
C16237	green
C03742	green
C03758	yellow
K08998	blue
K11784	blue
K00127	blue
K02313	blue
C15795	yellow
C05223	green
K21557	blue
K01479	blue
K00763	blue
K08678	blue
C05478	yellow
K01220	blue
K13292	blue
C02163	green
G00255	yellow
K06928	blue
C00195	green
C18021	yellow
K02033	blue
C22551	yellow
K00036	blue
C00925	yellow
C15806	yellow
C16578	yellow
C00074	green
C02430	green
C20764	yellow
C15776	yellow
K07220	blue
C17213	green
K03817	blue
K09685	blue
K07667	blue
C05973	green
K01577	blue
K11749	blue
C04287	blue
C00798	blue
K19416	blue
K09807	blue
C17217	green
G00029	yellow
C00036	green
C09704	yellow
C00984	green
K03732	blue
C01789	yellow
C02373	yellow
K03307	blue
C14770	yellow
C05447	yellow
C22442	green
K03531	blue
K11065	blue
C02140	yellow
C05675	yellow
C00181	yellow
K09022	blue
C21384	yellow
K06999	blue
K01119	blue
C00060	green
C17332	yellow
C00208	green
K02982	blue
K00782	blue
C04233	green
K03978	blue
K03305	blue
C05434	yellow
C09827	yellow
K00172	blue
K01867	blue
C12208	yellow
G05477	yellow
C01355	blue
K16052	blue
K13483	blue
C05838	green
K19955	blue
K12510	blue
G10620	yellow
C19590	yellow
K02528	blue
K03739	blue
C00161	green
K03701	blue
C01185	green
C06561	yellow
C04487	yellow
C05753	green
C00712	yellow
K01890	blue
C00741	blue
K02435	blue
K06910	blue
K13256	blue
C03221	yellow
C00206	green
C00078	green
K00864	blue
K03801	blue
K02445	blue
K02823	blue
K03664	blue
K12556	blue
K00556	blue
C17949	blue
C14044	yellow
C05498	yellow
C20377	green
K03214	blue
C14791	yellow
K03502	blue
K19509	blue
K02803	blue
K06866	blue
K05770	blue
K09013	blue
K00210	blue
K22373	blue
K01886	blue
K02573	blue
K05515	blue
K11312	blue
C14850	yellow
C16693	yellow
K01163	blue
K02026	blue
K16363	blue
K20460	blue
C00033	green
K02477	blue
C02051	green
C01902	yellow
C18038	yellow
K02523	blue
C00581	yellow
K01278	blue
C03766	yellow
C04708	yellow
C02987	green
C15968	yellow
K00170	blue
C05199	blue
K01425	blue
C02495	yellow
K21600	blue
C00615	blue
C00253	green
C00422	yellow
K03458	blue
K19302	blue
K01657	blue
K10716	blue
K19165	blue
C00695	green
C19714	yellow
K18785	blue
K18691	blue
K02926	blue
C22851	yellow
K00986	blue
C00169	green
C06424	yellow
C05396	blue
K08168	blue
C05828	yellow
C05433	yellow
K03430	blue
K13378	blue
K09772	blue
C00039	green
C05116	yellow
K07030	blue
K03091	blue
K00975	blue
C20738	yellow
K03583	blue
K00991	blue
C00122	green
K03590	blue
K07106	blue
K01548	blue
C16695	yellow
C16310	yellow
C00423	yellow
C20267	yellow
C02960	yellow
K02519	blue
C05430	yellow
K03814	blue
C00789	green
C00064	green
C12270	yellow
K08989	blue
K03569	blue
K00605	blue
C12126	yellow
K15635	blue
C02110	yellow
C17758	yellow
G10553	green
C16490	yellow
C00282	blue
K04748	blue
C21366	yellow
C16327	yellow
K01051	blue
K06024	blue
K04655	blue
C04722	yellow
K01938	blue
K06178	blue
K02385	blue
K03737	blue
C05659	yellow
K03574	blue
K02124	blue
C03733	blue
C19607	yellow
K02027	blue
G13054	yellow
K01653	blue
C17559	yellow
C11453	green
K00691	blue
K02469	blue
K00045	blue
C00042	green
K00851	blue
K02413	blue
C00331	yellow
C22963	yellow
C15493	yellow
K00134	blue
C07646	yellow
K01235	blue
G00010	yellow
K05571	blue
K01081	blue
K08963	blue
C01721	blue
K16248	blue
K22757	blue
C05647	yellow
K02035	blue
K02621	blue
K02502	blue
C02035	yellow
C17335	yellow
K02935	blue
K01912	blue
C05947	yellow
K14392	blue
K01008	blue
C01598	yellow
K13789	blue
K09775	blue
C21861	green
C20737	yellow
K02914	blue
C01164	yellow
C03431	blue
C20455	yellow
K21397	blue
G00123	yellow
K02198	blue
K03076	blue
C00133	blue
C05911	yellow
K02806	blue
K02056	blue
C02067	yellow
C04831	yellow
G13060	green
K03613	blue
K04031	blue
K03707	blue
C09332	green
K02356	blue
K00942	blue
C15502	yellow
K05774	blue
C20769	blue
C01172	green
C04549	yellow
K09167	blue
K07469	blue
C05444	yellow
K00245	blue
K07146	blue
C01231	yellow
C01330	blue
K19779	blue
C13050	yellow
K11105	blue
K01058	blue
K08276	blue
C04236	green
C15973	green
C16471	yellow
G13029	yellow
C21662	yellow
C20183	yellow
K01299	blue
K01815	blue
C02947	yellow
C00458	green
C00051	green
K02652	blue
K00860	blue
C05261	green
C15807	yellow
K08602	blue
K13963	blue
C05272	yellow
C05279	yellow
K01666	blue
K03151	blue
K03274	blue
K07979	blue
C20693	yellow
K01716	blue
K02113	blue
K01893	blue
C16300	yellow
C21284	blue
C00101	green
C12135	yellow
K00872	blue
C11540	blue
C02273	yellow
K03086	blue
K01805	blue
C00369	green
K03977	blue
K01916	blue
K00954	blue
C00187	yellow
C05198	green
C11521	yellow
K07224	blue
C08650	yellow
K02768	blue
C17401	blue
K01191	blue
C14774	yellow
K03783	blue
C00275	green
C06320	blue
K06212	blue
C00679	blue
K07054	blue
K01754	blue
C00550	yellow
K08222	blue
C19592	yellow
C16614	yellow
K01159	blue
K09922	blue
C11437	green
C00590	yellow
K00175	blue
K06284	blue
K06143	blue
C22007	yellow
C20784	yellow
C00106	green
K09009	blue
K08974	blue
K04079	blue
K16925	blue
K06373	blue
K09702	blue
K09251	blue
K07478	blue
C02412	green
G00149	yellow
K04773	blue
K02481	blue
K02051	blue
K02933	blue
K00286	blue
C02288	yellow
C01036	yellow
K04769	blue
C00299	green
C15996	blue
C00663	blue
K01752	blue
K00859	blue
C12448	yellow
K09163	blue
K13695	blue
C00063	green
K03426	blue
K08600	blue
K00790	blue
K05816	blue
K13940	blue
K08999	blue
C08591	yellow
C22966	yellow
C00887	blue
C00085	green
C00167	green
K12343	blue
C19606	yellow
K15396	blue
K09810	blue
C20907	yellow
K02169	blue
K00958	blue
C17549	blue
C00157	yellow
K01424	blue
C09665	yellow
C08590	yellow
K05946	blue
K05919	blue
C11860	yellow
C00430	yellow
G00095	yellow
K02039	blue
K07052	blue
C18055	blue
C03564	yellow
K01991	blue
K01409	blue
C04635	green
K03753	blue
K00640	blue
C05758	green
K01176	blue
K19971	blue
C03201	yellow
K03703	blue
K00074	blue
G00278	yellow
K05786	blue
C02876	blue
K00133	blue
C14844	yellow
C00882	green
C05448	yellow
C05791	green
G11492	yellow
C05946	green
C01177	green
K07177	blue
C22112	yellow
K04088	blue
C11134	yellow
C21018	green
K02759	blue
G00118	yellow
C12633	yellow
K06959	blue
C11555	yellow
C05487	yellow
C11523	yellow
C03547	yellow
C14871	yellow
K02074	blue
K01183	blue
K02197	blue
K07154	blue
C01112	green
G00129	yellow
K00024	blue
C00170	green
C00533	yellow
C21335	blue
K02357	blue
K10039	blue
C01931	green
C17556	blue
C16622	yellow
C20208	yellow
K03299	blue
K02492	blue
C00411	yellow
K00283	blue
C15803	yellow
C04896	green
C16587	green
C18043	yellow
K03079	blue
C17336	yellow
G00154	yellow
C00488	blue
C00788	yellow
C06222	yellow
C14865	yellow
K03733	blue
C04188	green
C14045	yellow
K00566	blue
K00058	blue
K03709	blue
K05499	blue
K01429	blue
C06441	blue
G13095	yellow
K12205	blue
C00864	green
G13051	yellow
C04308	yellow
K05311	blue
C01226	yellow
C05746	green
K10947	blue
K18475	blue
C02237	yellow
C00483	yellow
C00203	yellow
C12312	yellow
C00780	yellow
C01352	green
K02464	blue
C04742	yellow
K03154	blue
C12145	yellow
C00398	yellow
C01101	blue
K02361	blue
K01923	blue
C02323	blue
K00275	blue
C05265	green
K02662	blue
K01419	blue
K01834	blue
C16330	green
K10806	blue
K07042	blue
C12127	yellow
K03585	blue
K04759	blue
C05999	yellow
C00043	green
C21440	green
K09155	blue
C09826	yellow
C16273	blue
K00943	blue
K00349	blue
C05698	green
C01159	yellow
K01129	blue
K04066	blue
K12554	blue
C02139	yellow
K13694	blue
K06283	blue
K01267	blue
C04707	yellow
K03826	blue
C00204	blue
C00857	green
C05744	green
C01943	yellow
K02434	blue
K17320	blue
C22964	yellow
K06392	blue
K00766	blue
K01581	blue
K01322	blue
K05844	blue
K14170	blue
K02372	blue
K06942	blue
K06898	blue
K03642	blue
C20734	yellow
K02004	blue
K07321	blue
C01477	yellow
C11829	yellow
K02407	blue
K03772	blue
C07447	yellow
G00021	yellow
K00158	blue
K02018	blue
C20700	yellow
K03697	blue
C06506	green
K00984	blue
K05815	blue
K22477	blue
C00740	yellow
C00067	green
K01142	blue
C03460	green
K01733	blue
C21845	yellow
K00632	blue
K22226	blue
C05455	yellow
C01210	yellow
C00641	green
C00151	yellow
K04084	blue
C00013	green
C03657	yellow
C21462	blue
C01115	yellow
K01652	blue
K09888	blue
K02965	blue
K00336	blue
C21797	yellow
C00092	green
K17319	blue
C05903	yellow
C00905	blue
C00461	green
C04652	blue
K03111	blue
K01620	blue
C00673	green
K09900	blue
C04260	blue
